174.72,72.8,0.00025,0.4,1,0,6.982549754756889e-13
174.72,72.8,0.00025,0.4,2,0,5.178102514242275e-13
174.72,72.8,0.00025,0.5,1,0,5.27259064800466e-13
174.72,72.8,0.00025,0.5,2,0,3.8431962333136184e-13
174.72,72.8,0.0005,0.4,1,0,6.58268240474286e-13
174.72,72.8,0.0005,0.4,2,0,4.705220948684998e-13
174.72,72.8,0.0005,0.5,1,0,4.86741414969835e-13
174.72,72.8,0.0005,0.5,2,0,3.431026825645087e-13
196.20000000000002,65.4,0.00025,0.4,1,0,6.884000845266713e-13
196.20000000000002,65.4,0.00025,0.4,2,0,4.953012785548547e-13
196.20000000000002,65.4,0.00025,0.5,1,0,5.059220071670104e-13
196.20000000000002,65.4,0.00025,0.5,2,0,3.7960289995776873e-13
196.20000000000002,65.4,0.0005,0.4,1,0,6.346927218913858e-13
196.20000000000002,65.4,0.0005,0.4,2,0,4.627915032801943e-13
196.20000000000002,65.4,0.0005,0.5,1,0,4.718168761943774e-13
196.20000000000002,65.4,0.0005,0.5,2,0,3.377231457852282e-13
212.79999999999998,60.8,0.00025,0.4,1,0,6.659134745908968e-13
212.79999999999998,60.8,0.00025,0.4,2,0,4.918564842573424e-13
212.79999999999998,60.8,0.00025,0.5,1,0,4.975639974924037e-13
212.79999999999998,60.8,0.00025,0.5,2,0,3.6509841289336106e-13
212.79999999999998,60.8,0.0005,0.4,1,0,6.269156966992617e-13
212.79999999999998,60.8,0.0005,0.4,2,0,4.4957638865898906e-13
212.79999999999998,60.8,0.0005,0.5,1,0,4.614819444868475e-13
212.79999999999998,60.8,0.0005,0.5,2,0,3.2803554810125425e-13
264.5,50.0,0.00025,0.4,1,0,6.429783988401652e-13
264.5,50.0,0.00025,0.4,2,0,4.816340320289343e-13
264.5,50.0,0.00025,0.5,1,0,4.818217515622698e-13
264.5,50.0,0.00025,0.5,2,0,3.600208453765849e-13
264.5,50.0,0.0005,0.4,1,0,6.015756362090169e-13
264.5,50.0,0.0005,0.4,2,0,4.3935636366452957e-13
264.5,50.0,0.0005,0.5,1,0,4.4312825461866216e-13
264.5,50.0,0.0005,0.5,2,0,3.1607501262941954e-13
